date,symbol,expiry,close,contracts,value,open_interest,stated_lot,implied_lot
2025-10-29,BANKNIFTY,2026-01-27,59442.4,470,836481144.0,7050,30,29.94
2025-10-29,NIFTYNXT50,2026-01-27,70321.4,0,0.0,0,25,
2025-10-29,NIFTYNXT50,2025-12-30,71004.6,32,56633920.0,575,25,24.93
2025-10-29,NIFTYNXT50,2025-11-25,70557.0,535,939884650.0,20050,25,24.9
2025-10-29,NIFTY,2025-12-30,26411.2,5011,9918666802.5,928425,75,74.94
2025-10-29,NIFTY,2025-11-25,26238.7,81623,160513375425.0,14784150,75,74.95
2025-10-29,NIFTY,2026-01-27,26577.4,1304,2249800754.5,46735,65,64.92
2025-10-29,FINNIFTY,2026-01-27,27875.4,0,0.0,0,60,
2025-10-29,FINNIFTY,2025-12-30,27955.0,2,3630575.0,130,65,64.94
2025-10-29,FINNIFTY,2025-11-25,27760.5,330,594185988.5,34580,65,64.86
2025-10-29,MIDCPNIFTY,2025-12-30,13568.3,157,297337054.0,35280,140,139.58
2025-10-29,MIDCPNIFTY,2025-11-25,13513.35,4048,7634559506.0,2019360,140,139.57
2025-10-29,MIDCPNIFTY,2026-01-27,13652.0,11,17940960.0,1200,120,119.47
2025-10-30,BANKNIFTY,2025-12-30,58778.0,1402,2887622528.0,174860,35,35.04
2025-10-30,BANKNIFTY,2026-01-27,59129.6,391,694392672.0,11310,30,30.03
2025-10-30,BANKNIFTY,2025-11-25,58425.6,20734,42457579885.0,1685670,35,35.05
2025-10-30,NIFTYNXT50,2025-11-25,70270.6,248,435648230.0,19625,25,25.0
2025-10-30,NIFTYNXT50,2025-12-30,70841.8,9,15917975.0,600,25,24.97
2025-10-30,NIFTYNXT50,2026-01-27,70321.4,0,0.0,0,25,
2025-10-30,NIFTY,2025-11-25,26031.6,84090,164409155812.5,15791250,75,75.11
2025-10-30,NIFTY,2026-01-27,26385.7,1250,2146982987.5,86970,65,65.1
2025-10-30,NIFTY,2025-12-30,26218.1,4560,8978535555.0,1019775,75,75.1
2025-10-30,FINNIFTY,2026-01-27,27875.4,0,0.0,0,60,
2025-10-30,FINNIFTY,2025-12-30,27740.7,3,5414149.0,195,65,65.06
2025-10-30,FINNIFTY,2025-11-25,27552.5,328,588293972.5,34840,65,65.1
2025-10-30,MIDCPNIFTY,2026-01-27,13640.0,15,24476820.0,1200,120,119.63
2025-10-30,MIDCPNIFTY,2025-11-25,13518.4,3598,6794336472.0,2004520,140,139.69
2025-10-30,MIDCPNIFTY,2025-12-30,13588.95,108,204986257.0,36540,140,139.67
2025-10-31,BANKNIFTY,2026-01-27,58891.8,292,516589998.0,13050,30,30.04
2025-10-31,BANKNIFTY,2025-11-25,58184.6,22954,46824694994.0,1691445,35,35.06
2025-10-31,BANKNIFTY,2025-12-30,58541.0,1778,3646234900.0,171185,35,35.03
2025-10-31,NIFTYNXT50,2025-11-25,70146.6,181,318156955.0,20225,25,25.06
2025-10-31,NIFTYNXT50,2025-12-30,70564.0,19,33537010.0,800,25,25.01
2025-10-31,NIFTYNXT50,2026-01-27,70321.4,0,0.0,0,25,
2025-10-31,NIFTY,2025-11-25,25905.5,87970,171289249860.0,16902225,75,75.16
2025-10-31,NIFTY,2026-01-27,26259.8,1305,2231533382.0,122655,65,65.12
2025-10-31,NIFTY,2025-12-30,26088.5,5829,11430521685.0,1109400,75,75.17
2025-10-31,FINNIFTY,2025-11-25,27331.0,438,780271674.0,35555,65,65.18
2025-10-31,FINNIFTY,2025-12-30,27526.8,7,12549225.0,455,65,65.13
2025-10-31,FINNIFTY,2026-01-27,27875.4,0,0.0,0,60,
2025-10-31,MIDCPNIFTY,2025-12-30,13586.75,160,305058887.0,39340,140,140.33
2025-10-31,MIDCPNIFTY,2025-11-25,13518.5,5135,9745952720.0,1999900,140,140.4
2025-10-31,MIDCPNIFTY,2026-01-27,13652.85,18,29542362.0,2040,120,120.21
2025-11-03,BANKNIFTY,2026-01-27,59101.0,316,559729884.0,15060,30,29.97
2025-11-03,BANKNIFTY,2025-11-25,58404.4,22061,45050862080.0,1759100,35,34.96
2025-11-03,BANKNIFTY,2025-12-30,58752.6,1082,2222237185.0,170870,35,34.96
2025-11-03,NIFTYNXT50,2026-01-27,70321.4,0,0.0,0,25,
2025-11-03,NIFTYNXT50,2025-11-25,70801.2,289,510076790.0,20450,25,24.93
2025-11-03,NIFTYNXT50,2025-12-30,71284.4,10,17766030.0,975,25,24.92
2025-11-03,NIFTY,2026-01-27,26254.0,1004,1711291348.0,133900,65,64.92
2025-11-03,NIFTY,2025-11-25,25898.9,64885,125936859427.5,16784025,75,74.94
2025-11-03,NIFTY,2025-12-30,26085.2,3102,6061613685.0,1133625,75,74.91
2025-11-03,FINNIFTY,2026-01-27,27875.4,0,0.0,0,60,
2025-11-03,FINNIFTY,2025-12-30,27625.5,10,17932876.0,780,65,64.91
2025-11-03,FINNIFTY,2025-11-25,27437.0,310,551990952.5,38090,65,64.9
2025-11-03,MIDCPNIFTY,2025-12-30,13702.65,177,338603755.0,41160,140,139.61
2025-11-03,MIDCPNIFTY,2025-11-25,13647.35,3101,5904232320.0,2067520,140,139.51
2025-11-03,MIDCPNIFTY,2026-01-27,13760.35,14,23066550.0,2520,120,119.74
2025-11-04,BANKNIFTY,2025-11-25,58117.8,20404,41538444395.0,1735755,35,35.03
2025-11-04,BANKNIFTY,2026-01-27,58830.0,334,590201268.0,18210,30,30.04
2025-11-04,BANKNIFTY,2025-12-30,58481.0,1246,2552484053.0,172970,35,35.03
2025-11-04,NIFTYNXT50,2025-11-25,70321.8,101,177830030.0,19950,25,25.04
2025-11-04,NIFTYNXT50,2025-12-30,70700.4,11,19486915.0,850,25,25.06
2025-11-04,NIFTYNXT50,2026-01-27,70321.4,0,0.0,0,25,
2025-11-04,NIFTY,2025-11-25,25708.3,76225,147306004395.0,17687175,75,75.17
2025-11-04,NIFTY,2026-01-27,26083.3,1634,2776871792.5,182130,65,65.15
2025-11-04,NIFTY,2025-12-30,25897.9,4626,9008286892.5,1209675,75,75.19
2025-11-04,FINNIFTY,2025-11-25,27327.2,199,353762825.0,36725,65,65.05
2025-11-04,FINNIFTY,2025-12-30,27487.3,2,3576482.0,715,65,65.06
2025-11-04,FINNIFTY,2026-01-27,27875.4,0,0.0,0,60,
2025-11-04,MIDCPNIFTY,2026-01-27,13632.9,22,36054582.0,3120,120,120.21
2025-11-04,MIDCPNIFTY,2025-11-25,13518.9,4105,7792957270.0,1936200,140,140.43
2025-11-04,MIDCPNIFTY,2025-12-30,13584.05,157,299351640.0,48160,140,140.36
2025-11-06,BANKNIFTY,2025-12-30,58254.0,1558,3180664529.0,168700,35,35.04
2025-11-06,BANKNIFTY,2026-01-27,58634.2,396,697187064.0,21930,30,30.03
2025-11-06,BANKNIFTY,2025-11-25,57886.8,19793,40149230387.0,1846495,35,35.04
2025-11-06,NIFTYNXT50,2026-01-27,70321.4,0,0.0,0,25,
2025-11-06,NIFTYNXT50,2025-11-25,69474.4,337,587581125.0,20250,25,25.1
2025-11-06,NIFTYNXT50,2025-12-30,69971.4,24,42133495.0,1025,25,25.09
2025-11-06,NIFTY,2025-11-25,25627.2,60278,116117433030.0,17669175,75,75.17
2025-11-06,NIFTY,2026-01-27,25990.2,1364,2308610538.0,210275,65,65.12
2025-11-06,NIFTY,2025-12-30,25807.1,5211,10108181970.0,1233675,75,75.16
2025-11-06,FINNIFTY,2025-11-25,27183.1,352,623030967.0,42055,65,65.11
2025-11-06,FINNIFTY,2025-12-30,27348.5,6,10683725.0,1040,65,65.11
2025-11-06,FINNIFTY,2026-01-27,27875.4,0,0.0,0,60,
2025-11-06,MIDCPNIFTY,2026-01-27,13542.45,26,42308286.0,3120,120,120.16
2025-11-06,MIDCPNIFTY,2025-11-25,13412.3,5259,9901097367.0,1995280,140,140.37
2025-11-06,MIDCPNIFTY,2025-12-30,13473.95,267,504804531.0,54320,140,140.32
2025-11-07,BANKNIFTY,2025-11-25,58181.6,35200,71355946529.0,1817095,35,34.84
2025-11-07,BANKNIFTY,2026-01-27,58877.2,947,1663712508.0,26220,30,29.84
2025-11-07,BANKNIFTY,2025-12-30,58541.0,2703,5511261742.0,158550,35,34.83
2025-11-07,NIFTYNXT50,2026-01-27,70321.4,0,0.0,0,25,
2025-11-07,NIFTYNXT50,2025-12-30,70055.6,21,36495870.0,1150,25,24.81
2025-11-07,NIFTYNXT50,2025-11-25,69558.8,359,620654195.0,20525,25,24.85
2025-11-07,NIFTY,2025-12-30,25780.2,7989,15403516792.5,1364700,75,74.79
2025-11-07,NIFTY,2026-01-27,25956.1,2087,3513275337.0,238550,65,64.86
2025-11-07,NIFTY,2025-11-25,25589.2,92173,176528093242.5,18547500,75,74.84
2025-11-07,FINNIFTY,2026-01-27,27522.0,2,3319320.0,0,60,60.3
2025-11-07,FINNIFTY,2025-12-30,27550.2,15,26776782.5,1105,65,64.8
2025-11-07,FINNIFTY,2025-11-25,27382.0,302,534825154.5,39195,65,64.68
2025-11-07,MIDCPNIFTY,2025-12-30,13533.2,256,482292468.0,55860,140,139.21
2025-11-07,MIDCPNIFTY,2025-11-25,13472.0,6974,13083135282.0,2048620,140,139.25
2025-11-07,MIDCPNIFTY,2026-01-27,13567.1,15,24317910.0,3840,120,119.49
2025-11-10,BANKNIFTY,2026-01-27,58950.8,306,541595364.0,29310,30,30.02
2025-11-10,BANKNIFTY,2025-12-30,58612.6,1006,2065091595.0,158410,35,35.02
2025-11-10,BANKNIFTY,2025-11-25,58252.2,16786,34243783728.0,1962835,35,35.02
2025-11-10,NIFTYNXT50,2025-12-30,70252.4,23,40471775.0,1200,25,25.05
2025-11-10,NIFTYNXT50,2026-01-27,70321.4,0,0.0,0,25,
2025-11-10,NIFTYNXT50,2025-11-25,69873.6,215,376009670.0,20500,25,25.03
2025-11-10,NIFTY,2025-12-30,25882.9,3359,6519620520.0,1373250,75,74.99
2025-11-10,NIFTY,2026-01-27,26057.0,1189,2013908162.5,246675,65,65.0
2025-11-10,NIFTY,2025-11-25,25694.5,48889,94220224155.0,18529950,75,75.01
2025-11-10,FINNIFTY,2025-11-25,27446.1,177,315921593.0,39260,65,65.03
2025-11-10,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-10,FINNIFTY,2025-12-30,27611.8,10,17954241.5,975,65,65.02
2025-11-10,MIDCPNIFTY,2025-12-30,13646.85,297,566258091.0,55440,140,139.71
2025-11-10,MIDCPNIFTY,2025-11-25,13588.65,3694,7009573123.0,2120160,140,139.64
2025-11-10,MIDCPNIFTY,2026-01-27,13674.95,20,32811732.0,3840,120,119.97
2025-11-11,BANKNIFTY,2026-01-27,59039.6,678,1197837090.0,31020,30,29.92
2025-11-11,BANKNIFTY,2025-12-30,58718.0,2083,4266921638.0,160020,35,34.89
2025-11-11,BANKNIFTY,2025-11-25,58370.8,26278,53487207767.0,1951460,35,34.87
2025-11-11,NIFTYNXT50,2025-12-30,70403.4,24,42003615.0,1375,25,24.86
2025-11-11,NIFTYNXT50,2026-01-27,70321.4,0,0.0,0,25,
2025-11-11,NIFTYNXT50,2025-11-25,69945.0,309,536992295.0,19650,25,24.85
2025-11-11,NIFTY,2026-01-27,26165.0,1863,3155901515.0,254150,65,64.74
2025-11-11,NIFTY,2025-11-25,25811.4,87556,168727036072.5,18523050,75,74.66
2025-11-11,NIFTY,2025-12-30,25994.2,7083,13738491727.5,1410375,75,74.62
2025-11-11,FINNIFTY,2025-11-25,27385.7,479,848694600.0,37830,65,64.7
2025-11-11,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-11,FINNIFTY,2025-12-30,27540.2,30,53515917.0,1105,65,64.77
2025-11-11,MIDCPNIFTY,2026-01-27,13842.15,28,46150032.0,5640,120,119.07
2025-11-11,MIDCPNIFTY,2025-12-30,13792.35,358,687039633.0,66640,140,139.14
2025-11-11,MIDCPNIFTY,2025-11-25,13739.85,3809,7262038497.0,2200240,140,138.76
2025-11-12,BANKNIFTY,2025-11-25,58523.2,22020,45147101524.0,1880060,35,35.03
2025-11-12,BANKNIFTY,2025-12-30,58867.6,2077,4283189757.0,165550,35,35.03
2025-11-12,BANKNIFTY,2026-01-27,59231.8,711,1264090170.0,36000,30,30.02
2025-11-12,NIFTYNXT50,2026-01-27,70321.4,1,1774125.0,25,25,25.23
2025-11-12,NIFTYNXT50,2025-11-25,70009.2,248,434658490.0,20175,25,25.03
2025-11-12,NIFTYNXT50,2025-12-30,70531.4,31,54684305.0,1850,25,25.01
2025-11-12,NIFTY,2025-11-25,25986.1,70367,137037472620.0,17753700,75,74.94
2025-11-12,NIFTY,2026-01-27,26328.5,2129,3639674012.0,232830,65,64.93
2025-11-12,NIFTY,2025-12-30,26164.0,8318,16308242407.5,1553100,75,74.93
2025-11-12,FINNIFTY,2025-12-30,27615.0,28,50344775.0,1560,65,65.11
2025-11-12,FINNIFTY,2025-11-25,27459.5,258,461257030.0,38350,65,65.11
2025-11-12,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-12,MIDCPNIFTY,2025-11-25,13940.9,16343,31810038666.0,3604440,140,139.62
2025-11-12,MIDCPNIFTY,2026-01-27,14019.55,37,62120886.0,7200,120,119.76
2025-11-12,MIDCPNIFTY,2025-12-30,13990.15,483,943540619.0,86800,140,139.63
2025-11-13,BANKNIFTY,2026-01-27,59235.4,790,1405655970.0,41910,30,30.04
2025-11-13,BANKNIFTY,2025-12-30,58888.8,2539,5239894289.0,175140,35,35.05
2025-11-13,BANKNIFTY,2025-11-25,58535.0,24277,49808220175.0,1719270,35,35.05
2025-11-13,NIFTYNXT50,2025-12-30,70460.0,38,67141290.0,1900,25,25.08
2025-11-13,NIFTYNXT50,2025-11-25,69970.4,166,291155770.0,19925,25,25.07
2025-11-13,NIFTYNXT50,2026-01-27,70321.4,0,0.0,25,25,
2025-11-13,NIFTY,2025-12-30,26134.9,8109,15924261930.0,1660125,75,75.14
2025-11-13,NIFTY,2025-11-25,25953.8,69068,134679353070.0,17577300,75,75.13
2025-11-13,NIFTY,2026-01-27,26307.2,2340,4006520459.5,242645,65,65.08
2025-11-13,FINNIFTY,2025-11-25,27476.0,276,493472427.5,37245,65,65.07
2025-11-13,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-13,FINNIFTY,2025-12-30,27622.0,15,26980739.5,1560,65,65.12
2025-11-13,MIDCPNIFTY,2026-01-27,13996.55,39,65844012.0,9720,120,120.62
2025-11-13,MIDCPNIFTY,2025-11-25,13867.85,4405,8594199859.0,3556840,140,140.69
2025-11-13,MIDCPNIFTY,2025-12-30,13928.65,395,774597460.0,97720,140,140.79
2025-11-14,BANKNIFTY,2026-01-27,59321.8,482,856739868.0,43800,30,29.96
2025-11-14,BANKNIFTY,2025-12-30,58985.4,2063,4252374952.0,175805,35,34.95
2025-11-14,BANKNIFTY,2025-11-25,58644.4,27049,55421082206.0,1707475,35,34.94
2025-11-14,NIFTYNXT50,2025-11-25,69935.2,334,583882330.0,19500,25,25.0
2025-11-14,NIFTYNXT50,2025-12-30,70424.8,45,79186815.0,2325,25,24.99
2025-11-14,NIFTYNXT50,2026-01-27,70321.4,0,0.0,25,25,
2025-11-14,NIFTY,2026-01-27,26300.9,2864,4888693192.5,281515,65,64.9
2025-11-14,NIFTY,2025-12-30,26137.8,11194,21897483735.0,1849275,75,74.84
2025-11-14,NIFTY,2025-11-25,25951.4,107879,209596912695.0,18342450,75,74.87
2025-11-14,FINNIFTY,2025-12-30,27694.7,17,30531280.0,1560,65,64.85
2025-11-14,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-14,FINNIFTY,2025-11-25,27546.2,235,420012183.5,39780,65,64.88
2025-11-14,MIDCPNIFTY,2026-01-27,14052.45,25,41964822.0,10200,120,119.45
2025-11-14,MIDCPNIFTY,2025-11-25,13933.8,4993,9717438850.0,3589040,140,139.68
2025-11-14,MIDCPNIFTY,2025-12-30,13995.7,511,999855423.0,126560,140,139.8
2025-11-17,BANKNIFTY,2025-11-25,59027.4,22119,45653230049.0,1722945,35,34.97
2025-11-17,BANKNIFTY,2025-12-30,59390.2,4691,9741010153.0,239715,35,34.96
2025-11-17,BANKNIFTY,2026-01-27,59707.6,1050,1878878310.0,56610,30,29.97
2025-11-17,NIFTYNXT50,2025-12-30,70747.0,19,33591245.0,2700,25,24.99
2025-11-17,NIFTYNXT50,2025-11-25,70288.4,224,393564220.0,19475,25,25.0
2025-11-17,NIFTYNXT50,2026-01-27,70321.4,0,0.0,25,25,
2025-11-17,NIFTY,2025-12-30,26240.0,9184,18058254885.0,2064525,75,74.93
2025-11-17,NIFTY,2026-01-27,26400.7,1632,2798037333.0,268060,65,64.94
2025-11-17,NIFTY,2025-11-25,26060.1,53526,104524761802.5,18060375,75,74.93
2025-11-17,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-17,FINNIFTY,2025-11-25,27683.8,255,458287830.0,38025,65,64.92
2025-11-17,FINNIFTY,2025-12-30,27831.5,21,37946824.5,2015,65,64.93
2025-11-17,MIDCPNIFTY,2026-01-27,14163.7,43,72850512.0,12360,120,119.62
2025-11-17,MIDCPNIFTY,2025-12-30,14114.0,464,914725728.0,139300,140,139.68
2025-11-17,MIDCPNIFTY,2025-11-25,14044.5,3792,7437924865.0,3533740,140,139.66
2025-11-18,BANKNIFTY,2025-12-30,59338.0,3797,7891069291.0,282275,35,35.02
2025-11-18,BANKNIFTY,2026-01-27,59666.0,659,1180348008.0,61110,30,30.02
2025-11-18,BANKNIFTY,2025-11-25,58974.6,17602,36354912447.0,1698095,35,35.02
2025-11-18,NIFTYNXT50,2025-12-30,70200.0,63,110710505.0,3075,25,25.03
2025-11-18,NIFTYNXT50,2026-01-27,70321.4,0,0.0,25,25,
2025-11-18,NIFTYNXT50,2025-11-25,69679.2,241,420577350.0,19475,25,25.05
2025-11-18,NIFTY,2026-01-27,26316.4,1813,3102827481.0,307060,65,65.03
2025-11-18,NIFTY,2025-11-25,25948.8,68819,134051143065.0,17610000,75,75.07
2025-11-18,NIFTY,2025-12-30,26134.3,11126,21824394045.0,2301075,75,75.06
2025-11-18,FINNIFTY,2025-11-25,27589.2,223,400411856.0,37115,65,65.08
2025-11-18,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-18,FINNIFTY,2025-12-30,27752.1,22,39726466.0,2470,65,65.07
2025-11-18,MIDCPNIFTY,2025-11-25,13949.05,4973,9737481754.0,3404380,140,140.37
2025-11-18,MIDCPNIFTY,2026-01-27,14076.55,36,60962436.0,14280,120,120.3
2025-11-18,MIDCPNIFTY,2025-12-30,14014.0,543,1068700808.0,147000,140,140.44
2025-11-19,BANKNIFTY,2025-12-30,59585.2,7380,15341020744.0,361200,35,34.89
2025-11-19,BANKNIFTY,2025-11-25,59227.4,25284,52239058662.0,1673315,35,34.88
2025-11-19,BANKNIFTY,2026-01-27,59912.0,1139,2041510710.0,66390,30,29.92
2025-11-19,NIFTYNXT50,2025-12-30,70100.0,163,285607260.0,4800,25,25.0
2025-11-19,NIFTYNXT50,2026-01-27,70321.4,0,0.0,25,25,
2025-11-19,NIFTYNXT50,2025-11-25,69658.8,350,609056445.0,18950,25,24.98
2025-11-19,NIFTY,2025-12-30,26253.7,15258,29983113562.5,2542800,75,74.85
2025-11-19,NIFTY,2025-11-25,26071.0,67533,131746701960.0,16795500,75,74.83
2025-11-19,NIFTY,2026-01-27,26415.0,2245,3849028092.0,315575,65,64.91
2025-11-19,FINNIFTY,2025-11-25,27662.4,197,353380813.5,37180,65,64.85
2025-11-19,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-19,FINNIFTY,2025-12-30,27818.6,47,84791551.0,3315,65,64.85
2025-11-19,MIDCPNIFTY,2026-01-27,14160.55,51,86437578.0,16560,120,119.69
2025-11-19,MIDCPNIFTY,2025-12-30,14102.5,601,1184444443.0,153160,140,139.75
2025-11-19,MIDCPNIFTY,2025-11-25,14025.65,3920,7682870356.0,3295460,140,139.74
2025-11-20,BANKNIFTY,2025-11-25,59399.0,19757,41035073282.0,1609055,35,34.97
2025-11-20,BANKNIFTY,2025-12-30,59759.0,7980,16676993298.0,498715,35,34.97
2025-11-20,BANKNIFTY,2026-01-27,60084.4,1167,2102134884.0,73980,30,29.98
2025-11-20,NIFTYNXT50,2026-01-27,70321.4,0,0.0,25,25,
2025-11-20,NIFTYNXT50,2025-11-25,69623.4,137,239044640.0,17775,25,25.06
2025-11-20,NIFTYNXT50,2025-12-30,69990.4,86,151011075.0,5625,25,25.09
2025-11-20,NIFTY,2026-01-27,26562.9,4219,7274118891.0,385970,65,64.91
2025-11-20,NIFTY,2025-11-25,26220.8,88561,173934151312.5,14612850,75,74.9
2025-11-20,NIFTY,2025-12-30,26411.9,52235,103310710027.5,4785750,75,74.88
2025-11-20,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-20,FINNIFTY,2025-11-25,27885.6,337,609609253.5,33735,65,64.87
2025-11-20,FINNIFTY,2025-12-30,28039.8,145,263712689.5,7410,65,64.86
2025-11-20,MIDCPNIFTY,2025-11-25,14007.25,9444,18587565864.0,2356620,140,140.51
2025-11-20,MIDCPNIFTY,2025-12-30,14074.65,4791,9476721100.0,644840,140,140.54
2025-11-20,MIDCPNIFTY,2026-01-27,14151.15,67,114040950.0,19320,120,120.28
2025-11-21,BANKNIFTY,2025-12-30,59233.2,21390,44451810704.0,797335,35,35.08
2025-11-21,BANKNIFTY,2026-01-27,59617.6,1378,2470941960.0,88560,30,30.08
2025-11-21,BANKNIFTY,2025-11-25,58869.0,43670,90200876052.0,1308930,35,35.09
2025-11-21,NIFTYNXT50,2025-11-25,68722.0,379,653570560.0,18225,25,25.09
2025-11-21,NIFTYNXT50,2025-12-30,69129.6,225,390274970.0,7975,25,25.09
2025-11-21,NIFTYNXT50,2026-01-27,70321.4,0,0.0,25,25,
2025-11-21,NIFTY,2025-12-30,26269.2,61836,122045513197.5,7686975,75,75.13
2025-11-21,NIFTY,2026-01-27,26424.2,5533,9519317119.0,548925,65,65.11
2025-11-21,NIFTY,2025-11-25,26077.5,114909,225117578835.0,12346875,75,75.13
2025-11-21,FINNIFTY,2025-12-30,27731.1,221,399812874.5,13000,65,65.24
2025-11-21,FINNIFTY,2026-01-27,27522.0,0,0.0,0,60,
2025-11-21,FINNIFTY,2025-11-25,27587.6,512,920852367.5,29835,65,65.19
2025-11-21,MIDCPNIFTY,2025-11-25,13848.6,15358,29867068686.0,1144220,140,140.43
2025-11-21,MIDCPNIFTY,2025-12-30,13942.7,13048,25525754093.0,1871520,140,140.31
2025-11-21,MIDCPNIFTY,2026-01-27,14006.25,80,134801724.0,20760,120,120.3
2025-11-24,BANKNIFTY,2025-11-25,58871.8,28884,59720786097.0,995750,35,35.12
2025-11-24,BANKNIFTY,2026-01-27,59592.6,1668,2991621234.0,100350,30,30.1
2025-11-24,BANKNIFTY,2025-12-30,59244.8,24196,50333089667.0,994245,35,35.11
2025-11-24,NIFTYNXT50,2025-11-25,68116.2,619,1059236460.0,15650,25,25.12
2025-11-24,NIFTYNXT50,2025-12-30,68375.8,498,855700715.0,13150,25,25.13
2025-11-24,NIFTYNXT50,2026-01-27,68887.4,8,13793220.0,175,25,25.03
2025-11-24,NIFTY,2025-11-25,25996.4,97172,190054421385.0,9271125,75,75.24
2025-11-24,NIFTY,2026-01-27,26358.6,4283,7354725742.0,679185,65,65.15
2025-11-24,NIFTY,2025-12-30,26170.7,90484,178119271455.0,11020500,75,75.22
2025-11-24,FINNIFTY,2026-01-27,27522.0,1,1651320.0,60,60,60.0
2025-11-24,FINNIFTY,2025-11-25,27525.9,341,612805856.0,26650,65,65.29
2025-11-24,FINNIFTY,2025-12-30,27668.8,212,382694578.5,17680,65,65.24
2025-11-24,MIDCPNIFTY,2026-01-27,13915.05,127,212869410.0,28920,120,120.45
2025-11-24,MIDCPNIFTY,2025-11-25,13754.55,7397,14311123295.0,875700,140,140.66
2025-11-24,MIDCPNIFTY,2025-12-30,13840.3,4876,9504719434.0,2108540,140,140.84
2025-11-25,BANKNIFTY,2025-11-25,58811.4,24056,49612649632.0,601475,35,35.07
2025-11-25,BANKNIFTY,2026-01-27,59505.8,1573,2812908372.0,106980,30,30.05
2025-11-25,BANKNIFTY,2025-12-30,59139.6,31270,64849749104.0,1326045,35,35.07
2025-11-25,NIFTYNXT50,2025-12-30,68579.4,629,1077172380.0,22175,25,24.97
2025-11-25,NIFTYNXT50,2026-01-27,68969.4,11,19022175.0,400,25,25.07
2025-11-25,NIFTYNXT50,2025-11-25,68163.6,739,1259403020.0,3575,25,25.0
2025-11-25,NIFTY,2026-01-27,26234.6,6528,11159351983.0,861315,65,65.16
2025-11-25,NIFTY,2025-11-25,25886.8,73501,143127399105.0,6607875,75,75.22
2025-11-25,NIFTY,2025-12-30,26055.4,81531,159765132165.0,13689450,75,75.21
2025-11-25,FINNIFTY,2026-01-27,27522.0,0,0.0,60,60,
2025-11-25,FINNIFTY,2025-11-25,27411.8,399,713695404.5,18525,65,65.25
2025-11-25,FINNIFTY,2025-12-30,27551.2,453,814078395.0,29900,65,65.23
2025-11-25,MIDCPNIFTY,2026-01-27,13971.25,117,196104810.0,36720,120,119.97
2025-11-25,MIDCPNIFTY,2025-11-25,13806.7,7680,14836284036.0,489580,140,139.92
2025-11-25,MIDCPNIFTY,2025-12-30,13900.0,9681,18843750219.0,2702280,140,140.03
2025-11-26,BANKNIFTY,2026-02-24,60491.6,510,923866230.0,7920,30,29.95
2025-11-26,BANKNIFTY,2026-01-27,60146.6,3063,5518157718.0,123870,30,29.95
2025-11-26,BANKNIFTY,2025-12-30,59817.2,31423,65657105066.0,1438675,35,34.93
2025-11-26,NIFTYNXT50,2026-01-27,70116.0,32,55740795.0,725,25,24.84
2025-11-26,NIFTYNXT50,2026-02-24,69215.4,0,0.0,0,25,
2025-11-26,NIFTYNXT50,2025-12-30,69589.2,359,622074485.0,21200,25,24.9
2025-11-26,NIFTY,2025-12-30,26381.2,97557,192453015495.0,14001225,75,74.78
2025-11-26,NIFTY,2026-02-24,26676.9,1361,2353800280.0,57265,65,64.83
2025-11-26,NIFTY,2026-01-27,26527.3,5462,9389588877.5,868660,65,64.8
2025-11-26,FINNIFTY,2026-01-27,28050.0,1,1683000.0,120,60,60.0
2025-11-26,FINNIFTY,2025-12-30,27946.0,444,803604197.5,31590,65,64.76
2025-11-26,FINNIFTY,2026-02-24,27828.7,0,0.0,0,60,
2025-11-26,MIDCPNIFTY,2026-01-27,14174.15,217,368070528.0,38400,120,119.67
2025-11-26,MIDCPNIFTY,2025-12-30,14114.9,5807,11432768711.0,2638300,140,139.48
2025-11-26,MIDCPNIFTY,2026-02-24,14225.8,11,18778014.0,720,120,120.0
2025-11-27,BANKNIFTY,2026-02-24,60725.0,744,1354113432.0,12990,30,29.97
2025-11-27,BANKNIFTY,2025-12-30,60031.8,26570,55775221061.0,1537480,35,34.97
2025-11-27,BANKNIFTY,2026-01-27,60359.2,2632,4764185766.0,136770,30,29.99
2025-11-27,NIFTYNXT50,2026-01-27,70014.6,25,43717835.0,1025,25,24.98
2025-11-27,NIFTYNXT50,2025-12-30,69510.6,215,373511250.0,21950,25,24.99
2025-11-27,NIFTYNXT50,2026-02-24,69215.4,0,0.0,0,25,
2025-11-27,NIFTY,2026-01-27,26548.7,4833,8344603696.0,888875,65,65.03
2025-11-27,NIFTY,2025-12-30,26390.9,65157,129054978427.5,13814175,75,75.05
2025-11-27,NIFTY,2026-02-24,26699.1,1946,3379416664.0,118365,65,65.04
2025-11-27,FINNIFTY,2026-02-24,27828.7,0,0.0,0,60,
2025-11-27,FINNIFTY,2026-01-27,28100.0,3,5082000.0,180,60,60.28
